Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
383,Mason Plumlee,C,33,LAC,25,9,16.8,2.2,3.5,.644,0.0,0.0,,2.2,3.5,.644,.644,1.8,2.6,.697,1.4,4.2,5.6,1.2,0.3,0.3,0.6,1.5,6.3
384,Brandin Podziemski,SG,20,GSW,49,16,26.6,4.0,8.6,.459,1.3,3.4,.375,2.7,5.2,.514,.533,0.8,1.2,.623,1.5,4.3,5.9,3.9,0.8,0.2,1.3,1.8,10.0
385,Jakob Poeltl,C,28,TOR,46,46,26.7,4.9,7.4,.662,0.0,0.0,,4.9,7.4,.662,.662,1.2,2.2,.554,2.9,5.7,8.6,2.4,0.7,1.5,1.6,2.9,11.0
386,Aleksej Pokusevski,PF,22,OKC,10,0,6.0,0.4,1.6,.250,0.2,1.1,.182,0.2,0.5,.400,.313,0.2,0.4,.500,0.2,0.8,1.0,0.5,0.1,0.1,0.3,0.5,1.2
387,Jordan Poole,SG,24,WAS,54,52,29.1,5.6,14.2,.396,2.0,6.5,.303,3.6,7.7,.474,.465,2.6,3.0,.859,0.4,2.1,2.4,3.6,1.1,0.3,2.2,3.2,15.8
388,Craig Porter Jr.,PG,23,CLE,34,5,14.1,2.5,5.0,.506,0.2,0.6,.333,2.3,4.4,.530,.526,0.9,1.4,.696,0.4,1.9,2.4,2.7,0.5,0.4,1.0,0.9,6.2
389,Jontay Porter,PF,24,TOR,17,5,13.0,1.5,4.1,.371,0.7,2.2,.324,0.8,1.9,.424,.457,0.6,0.7,.917,1.0,2.2,3.2,1.8,0.7,0.6,0.6,1.6,4.4
390,Michael Porter Jr.,SF,25,DEN,56,56,31.7,6.3,13.2,.476,2.7,6.9,.394,3.6,6.3,.567,.580,1.0,1.3,.806,1.4,5.6,7.1,1.4,0.4,0.7,1.1,1.9,16.4
391,Otto Porter Jr.,SF,30,TOR,15,1,11.6,0.9,2.2,.424,0.5,1.5,.348,0.4,0.7,.600,.545,0.2,0.2,1.000,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6
392,Bobby Portis,PF,28,MIL,57,1,23.9,5.1,10.4,.495,1.1,3.0,.380,4.0,7.4,.542,.550,1.3,1.6,.791,1.6,5.2,6.9,1.1,0.7,0.4,0.9,2.4,12.7
393,Kristaps Porziņģis,C,28,BOS,42,42,29.6,6.8,12.8,.527,1.9,5.1,.369,4.9,7.7,.631,.600,4.7,5.5,.850,1.5,5.3,6.8,2.0,0.6,1.9,1.6,2.8,20.1
394,Micah Potter,PF,25,UTA,2,0,3.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Dwight Powell,C,32,DAL,48,8,15.1,1.4,2.0,.705,0.0,0.0,.500,1.4,1.9,.710,.711,1.3,1.7,.723,1.7,2.1,3.8,1.5,0.5,0.4,0.6,2.1,4.1
396,Norman Powell,SG,30,LAC,54,0,25.3,4.8,9.7,.494,2.1,4.7,.453,2.6,5.0,.534,.604,1.8,2.2,.838,0.2,2.4,2.5,1.0,0.5,0.4,0.9,1.8,13.5
397,Jason Preston,PG,24,UTA,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
398,Joshua Primo,SG,21,LAC,1,0,5.0,1.0,2.0,.500,0.0,1.0,.000,1.0,1.0,1.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0
399,Taurean Prince,PF,29,LAL,55,49,29.9,3.5,7.9,.439,2.0,5.1,.387,1.5,2.8,.532,.564,0.7,1.0,.717,0.2,2.8,3.0,1.7,0.9,0.5,0.9,2.2,9.6
400,Payton Pritchard,PG,26,BOS,57,0,20.6,2.9,6.6,.435,1.7,4.5,.381,1.2,2.1,.549,.565,0.5,0.6,.811,0.9,2.2,3.1,2.8,0.4,0.1,0.6,1.2,8.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
401,Olivier-Maxence Prosper,PF,21,DAL,31,0,8.3,0.8,2.3,.352,0.3,1.1,.242,0.5,1.2,.447,.408,0.7,1.1,.676,0.6,1.4,2.0,0.6,0.1,0.1,0.2,0.5,2.6
402,Trevelin Queen,SG,26,ORL,13,0,12.5,1.1,2.9,.368,0.2,1.3,.176,0.8,1.6,.524,.408,0.7,0.9,.750,0.2,1.2,1.5,1.4,0.5,0.4,0.5,1.2,3.1
403,Neemias Queta,C,24,BOS,23,0,12.3,2.1,3.5,.613,0.0,0.0,,2.1,3.5,.613,.613,0.7,0.9,.750,1.9,2.5,4.4,0.5,0.4,0.6,0.4,2.0,4.9
404,Immanuel Quickley,SG-PG,24,TOT,52,22,27.5,5.4,12.4,.433,2.4,5.9,.411,2.9,6.5,.452,.531,2.6,3.1,.856,0.3,3.0,3.3,3.8,0.6,0.1,1.1,1.6,15.8
404,Immanuel Quickley,SG,24,NYK,30,0,24.0,5.1,11.2,.454,2.1,5.4,.395,2.9,5.8,.509,.549,2.7,3.1,.872,0.2,2.4,2.6,2.5,0.5,0.1,1.0,1.5,15.0
404,Immanuel Quickley,PG,24,TOR,22,22,32.3,5.8,14.1,.410,2.9,6.7,.429,2.9,7.4,.393,.511,2.5,3.0,.833,0.4,3.8,4.2,5.6,0.7,0.1,1.3,1.9,16.9
405,Lester Quinones,SG,23,GSW,21,0,12.8,1.6,4.1,.391,0.9,2.4,.373,0.7,1.7,.417,.500,0.8,1.1,.696,0.8,1.6,2.4,1.2,0.2,0.1,0.7,1.7,4.9
406,Julius Randle,PF,29,NYK,46,46,35.4,8.6,18.2,.472,1.7,5.3,.311,6.9,12.9,.539,.518,5.1,6.6,.781,2.2,7.0,9.2,5.0,0.5,0.3,3.5,2.7,24.0
407,Duop Reath,C,27,POR,41,11,17.3,3.3,7.0,.469,1.3,3.6,.377,1.9,3.4,.564,.565,1.0,1.4,.737,1.5,2.4,3.9,1.1,0.5,0.5,0.8,2.4,8.9
408,Austin Reaves,SG,25,LAL,58,33,31.1,5.5,11.2,.489,1.7,4.8,.366,3.7,6.4,.581,.567,3.1,3.5,.863,0.7,3.3,3.9,5.5,0.9,0.2,2.1,1.9,15.7
409,Cam Reddish,SF,24,LAL,35,26,23.3,2.4,5.9,.405,0.9,2.7,.337,1.5,3.1,.464,.483,1.0,1.3,.783,0.5,1.9,2.4,1.3,1.2,0.3,0.9,1.6,6.7
410,Paul Reed,C,24,PHI,56,20,18.0,2.9,5.3,.548,0.2,0.6,.333,2.7,4.7,.575,.566,0.6,0.8,.733,2.2,3.4,5.5,1.2,0.7,0.8,0.7,2.4,6.5
411,Naz Reid,C,24,MIN,57,0,22.6,4.5,9.5,.480,1.9,4.6,.405,2.7,4.9,.550,.578,1.1,1.5,.741,0.9,3.7,4.6,1.0,0.7,0.8,1.2,2.0,12.1
412,Jared Rhoden,SG,24,DET,6,0,7.0,1.0,1.8,.545,0.2,0.7,.250,0.8,1.2,.714,.591,0.3,0.3,1.000,0.2,0.7,0.8,0.7,0.0,0.3,0.5,0.7,2.5
413,Nick Richards,C,26,CHO,47,34,26.0,3.8,5.5,.690,0.0,0.0,,3.8,5.5,.690,.690,2.1,2.9,.730,2.7,5.4,8.1,0.9,0.3,1.3,1.1,2.7,9.7
414,Josh Richardson,SG,30,MIA,43,6,25.7,3.6,8.1,.444,1.5,4.4,.347,2.0,3.7,.561,.539,1.2,1.3,.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9
415,Duncan Robinson,SF,29,MIA,51,19,27.5,4.6,10.1,.458,2.8,6.9,.413,1.8,3.3,.554,.599,1.3,1.4,.890,0.2,2.1,2.4,2.8,0.6,0.2,1.4,2.3,13.4
416,Jerome Robinson,SG,26,GSW,11,0,3.3,0.2,1.1,.167,0.1,0.6,.143,0.1,0.5,.200,.208,0.5,0.7,.625,0.1,0.2,0.3,0.2,0.0,0.1,0.0,0.2,0.9
417,Mitchell Robinson,C,25,NYK,21,21,29.2,2.8,4.7,.592,0.0,0.0,,2.8,4.7,.592,.592,0.7,1.8,.368,5.3,5.0,10.3,0.7,1.5,1.3,1.0,1.9,6.2
418,Orlando Robinson,C,23,MIA,24,7,10.0,1.3,2.6,.516,0.3,0.5,.538,1.0,2.0,.510,.573,0.8,1.0,.750,0.8,2.0,2.8,1.1,0.3,0.3,0.6,1.3,3.7
419,Jeremiah Robinson-Earl,PF,23,NOP,23,1,10.3,1.4,2.7,.516,0.4,1.0,.375,1.0,1.7,.605,.589,0.4,0.6,.769,0.7,1.7,2.4,0.5,0.3,0.1,0.4,0.7,3.6
420,David Roddy,PF,22,TOT,50,13,22.5,3.1,7.8,.404,1.0,3.2,.304,2.2,4.6,.472,.465,0.9,1.3,.687,1.0,3.0,4.0,1.5,0.5,0.2,1.1,1.4,8.2
420,David Roddy,PF,22,MEM,48,13,23.2,3.2,8.0,.402,1.0,3.3,.301,2.3,4.8,.470,.462,1.0,1.4,.687,1.1,3.1,4.2,1.6,0.5,0.2,1.1,1.4,8.4
420,David Roddy,PF,22,PHO,2,0,5.5,1.0,1.5,.667,0.5,1.0,.500,0.5,0.5,1.000,.833,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,2.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
421,Ryan Rollins,PG,21,WAS,10,0,6.6,1.3,2.5,.520,0.2,0.3,.667,1.1,2.2,.500,.560,1.3,1.7,.765,0.2,0.9,1.1,1.1,0.8,0.3,0.7,0.7,4.1
422,Derrick Rose,PG,35,MEM,22,7,17.2,3.3,7.2,.453,0.7,1.8,.375,2.6,5.4,.479,.500,1.1,1.2,.889,0.3,1.6,2.0,3.3,0.4,0.1,1.3,1.0,8.3
423,Terry Rozier,SG-PG,29,TOT,40,39,34.1,7.5,16.9,.440,2.4,7.0,.337,5.1,10.0,.513,.510,3.3,3.8,.863,0.7,3.4,4.1,6.4,1.0,0.4,1.9,1.8,20.6
423,Terry Rozier,SG,29,CHO,30,30,35.5,8.4,18.3,.459,2.8,7.7,.358,5.6,10.6,.533,.535,3.6,4.3,.845,0.6,3.3,3.9,6.6,1.1,0.4,2.2,1.7,23.2
423,Terry Rozier,PG,29,MIA,10,9,29.9,4.6,12.8,.359,1.1,4.7,.234,3.5,8.1,.432,.402,2.3,2.4,.958,1.0,3.5,4.5,5.6,0.8,0.2,1.1,1.9,12.6
424,Rayan Rupert,SG,19,POR,16,0,7.4,0.9,2.7,.349,0.4,1.1,.412,0.5,1.6,.308,.430,0.3,0.5,.625,0.4,0.9,1.3,0.7,0.2,0.0,0.4,0.4,2.6
425,D'Angelo Russell,PG,27,LAL,53,46,31.3,6.4,13.8,.463,2.7,6.5,.415,3.7,7.4,.505,.560,2.0,2.5,.812,0.4,2.5,2.8,6.4,0.8,0.5,1.9,2.1,17.5
426,Matt Ryan,SF,26,NOP,15,1,20.3,2.5,5.7,.447,2.1,4.5,.471,0.4,1.1,.353,.635,0.9,0.9,.929,0.3,1.7,2.1,0.9,0.4,0.1,1.1,1.6,8.1
427,Domantas Sabonis,C,27,SAC,55,55,35.7,8.2,13.1,.624,0.5,1.1,.426,7.7,12.0,.642,.642,3.3,4.8,.697,3.2,10.0,13.2,8.4,0.8,0.5,3.3,3.1,20.2
428,Luka Šamanić,PF,24,UTA,26,0,5.7,0.9,2.3,.377,0.2,0.9,.250,0.7,1.4,.459,.426,0.7,0.8,.810,0.3,1.3,1.7,0.2,0.0,0.1,0.4,0.6,2.7
429,Jermaine Samuels,SF,25,HOU,11,0,4.8,0.7,1.0,.727,0.0,0.2,.000,0.7,0.8,.889,.727,0.2,0.2,1.000,0.2,0.8,1.0,0.2,0.1,0.1,0.0,0.4,1.6
430,Adama Sanogo,PF,21,CHI,3,0,3.7,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.7,1.0,.667,0.7,1.3,2.0,0.0,0.0,0.0,0.3,0.0,2.7
431,Gui Santos,PF,21,GSW,14,0,8.4,1.2,2.4,.500,0.4,1.1,.400,0.8,1.4,.579,.588,1.0,1.1,.933,0.9,1.6,2.4,0.5,0.2,0.1,0.3,1.1,3.9
432,Dario Šarić,C,29,GSW,53,9,19.0,3.2,6.8,.469,1.4,3.5,.391,1.8,3.3,.551,.569,1.4,1.7,.864,1.3,3.7,5.0,2.5,0.6,0.2,1.2,2.0,9.2
433,Olivier Sarr,C,24,OKC,13,0,6.9,0.8,1.4,.556,0.2,0.5,.333,0.6,0.9,.667,.611,0.7,1.0,.692,0.8,1.9,2.7,0.2,0.0,0.5,0.2,1.3,2.4
434,Marcus Sasser,PG,23,DET,50,0,16.3,2.9,6.2,.468,1.2,2.8,.424,1.7,3.4,.503,.563,0.7,0.8,.850,0.1,1.4,1.5,3.0,0.5,0.2,1.0,1.4,7.7
435,Admiral Schofield,PF,26,ORL,13,0,3.8,0.5,1.2,.375,0.2,0.8,.300,0.2,0.5,.500,.469,0.0,0.2,.000,0.1,0.5,0.6,0.4,0.0,0.0,0.3,0.5,1.2
436,Dennis Schröder,PG,30,TOT,56,34,30.1,4.7,10.9,.430,1.5,4.3,.349,3.2,6.6,.484,.499,2.3,2.8,.838,0.4,2.4,2.8,5.9,0.8,0.1,1.7,2.1,13.2
436,Dennis Schröder,PG,30,TOR,51,33,30.6,4.8,11.0,.442,1.5,4.3,.350,3.3,6.6,.501,.511,2.5,2.9,.852,0.4,2.3,2.7,6.1,0.9,0.2,1.6,2.1,13.7
436,Dennis Schröder,PG,30,BRK,5,1,25.6,3.2,10.4,.308,1.4,4.2,.333,1.8,6.2,.290,.375,0.4,1.0,.400,0.0,2.8,2.8,4.0,0.0,0.0,2.0,2.4,8.2
437,Dereon Seabron,SG,23,NOP,5,0,10.4,0.8,2.6,.308,0.2,0.4,.500,0.6,2.2,.273,.346,1.0,1.2,.833,0.2,1.2,1.4,0.8,0.4,0.2,0.0,0.8,2.8
438,Alperen Şengün,C,21,HOU,55,55,32.5,8.3,15.4,.539,0.5,1.8,.297,7.8,13.6,.572,.557,3.9,5.5,.705,2.8,6.4,9.1,5.0,1.1,0.7,2.6,3.3,21.1
439,Brice Sensabaugh,SF,20,UTA,7,0,4.1,0.9,2.3,.375,0.3,1.0,.286,0.6,1.3,.444,.438,0.1,0.1,1.000,0.1,0.4,0.6,0.3,0.1,0.0,0.3,0.4,2.1
440,Collin Sexton,SG,25,UTA,57,34,24.6,6.0,12.4,.485,1.6,4.1,.392,4.4,8.4,.530,.549,4.2,4.8,.869,0.9,1.7,2.6,4.6,0.6,0.2,2.0,2.0,17.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
441,Landry Shamet,SG,26,WAS,39,1,14.9,2.6,5.9,.437,1.2,3.3,.352,1.4,2.6,.545,.535,0.9,1.1,.814,0.4,1.0,1.4,1.2,0.5,0.2,0.7,1.7,7.2
442,Day'Ron Sharpe,C,22,BRK,41,1,15.6,2.9,5.0,.580,0.0,0.2,.250,2.9,4.9,.593,.585,1.5,2.4,.622,2.8,4.0,6.8,1.4,0.5,0.8,1.1,2.3,7.4
443,Shaedon Sharpe,SG,20,POR,32,25,33.1,5.5,13.6,.406,1.9,5.6,.333,3.6,7.9,.457,.475,3.1,3.7,.824,1.3,3.7,5.0,2.9,0.9,0.4,2.3,2.8,15.9
444,Ben Sheppard,SG,22,IND,34,0,10.9,1.2,3.1,.385,0.6,2.0,.294,0.6,1.1,.556,.481,0.4,0.5,.824,0.2,1.1,1.3,0.7,0.5,0.0,0.2,1.3,3.4
445,Pascal Siakam,PF,29,TOT,55,55,34.3,8.5,15.8,.534,1.2,3.5,.347,7.2,12.3,.588,.573,3.8,5.2,.731,1.5,4.9,6.4,4.8,0.8,0.3,2.0,2.4,21.9
445,Pascal Siakam,PF,29,TOR,39,39,34.7,8.3,16.0,.522,1.2,3.7,.317,7.2,12.3,.584,.559,4.3,5.7,.758,1.4,4.9,6.3,4.9,0.8,0.3,2.1,2.2,22.2
445,Pascal Siakam,PF,29,IND,16,16,33.2,8.8,15.4,.567,1.3,3.0,.438,7.4,12.4,.598,.609,2.5,3.9,.635,1.9,4.7,6.6,4.6,0.9,0.3,1.6,2.8,21.3
446,Ben Simmons,PG,27,BRK,14,12,24.6,2.9,5.1,.569,0.0,0.0,,2.9,5.1,.569,.569,0.4,1.1,.400,2.1,6.0,8.1,5.9,0.9,0.6,1.9,2.4,6.3
447,Anfernee Simons,SG,24,POR,32,32,33.6,7.9,18.2,.435,3.4,8.7,.391,4.5,9.4,.477,.529,3.7,4.0,.914,0.5,3.1,3.5,5.4,0.5,0.1,2.6,2.3,22.9
448,Jericho Sims,C,25,NYK,30,9,11.4,0.9,1.2,.703,0.0,0.0,,0.9,1.2,.703,.703,0.3,0.4,.667,1.0,1.8,2.8,0.4,0.1,0.4,0.3,0.9,2.0
449,Dmytro Skapintsev,C,25,NYK,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Jalen Slawson,SF,24,SAC,5,0,3.8,0.4,0.6,.667,0.0,0.2,.000,0.4,0.4,1.000,.667,0.0,0.0,,0.0,0.8,0.8,0.4,0.0,0.2,0.4,0.6,0.8
451,Javonte Smart,PG,24,PHI,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Marcus Smart,PG,29,MEM,20,20,30.3,5.1,11.9,.430,2.1,6.7,.313,3.0,5.2,.583,.519,2.2,2.8,.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5
453,Dennis Smith Jr.,PG,26,BRK,40,1,19.8,2.8,6.5,.433,0.5,1.8,.274,2.3,4.7,.495,.471,0.9,1.1,.791,1.0,2.4,3.4,3.9,1.2,0.3,1.3,2.3,7.0
454,Dru Smith,SG,26,MIA,9,0,14.6,1.7,3.7,.455,0.8,1.9,.412,0.9,1.8,.500,.561,0.2,0.2,1.000,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3
455,Ish Smith,PG,35,CHO,43,5,17.2,1.5,3.7,.418,0.1,0.2,.500,1.4,3.5,.413,.430,0.1,0.1,.750,0.3,1.5,1.8,3.4,0.4,0.1,1.1,1.1,3.2
456,Jabari Smith Jr.,PF,20,HOU,51,51,31.7,4.9,10.7,.456,1.7,4.6,.362,3.2,6.1,.527,.534,1.8,2.3,.809,2.0,6.4,8.4,1.5,0.7,0.7,1.3,2.7,13.3
457,Jalen Smith,C,23,IND,38,13,18.1,4.2,6.7,.632,1.2,2.4,.484,3.1,4.3,.716,.719,1.2,1.7,.703,1.6,4.0,5.6,1.0,0.3,0.7,0.8,2.3,10.8
458,Nick Smith Jr.,SG,19,CHO,37,0,15.5,2.4,5.9,.406,1.4,3.1,.451,1.0,2.8,.356,.523,0.3,0.4,.846,0.4,1.0,1.5,1.2,0.2,0.2,0.9,1.2,6.4
459,Terquavion Smith,PG,21,PHI,12,0,5.8,1.3,3.3,.400,1.0,2.6,.387,0.3,0.8,.444,.550,0.2,0.3,.667,0.0,0.2,0.2,0.8,0.6,0.0,0.3,0.3,3.8
460,Jeremy Sochan,PF,20,SAS,57,56,29.6,4.6,10.3,.442,0.9,2.8,.333,3.6,7.5,.484,.488,1.5,1.9,.769,1.9,4.3,6.2,3.5,0.8,0.4,1.9,2.3,11.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
461,Jaden Springer,SG-PG,21,TOT,34,1,11.2,1.4,3.5,.387,0.2,1.1,.211,1.1,2.4,.469,.420,0.8,1.0,.824,0.7,1.0,1.7,1.0,0.7,0.3,0.8,1.4,3.8
461,Jaden Springer,SG,21,PHI,32,1,11.8,1.4,3.7,.390,0.3,1.2,.216,1.2,2.5,.469,.424,0.9,1.1,.824,0.8,1.0,1.8,1.1,0.8,0.3,0.8,1.5,4.0
461,Jaden Springer,PG,21,BOS,2,0,1.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Lamar Stevens,PF,26,TOT,23,1,9.3,1.7,3.6,.488,0.2,0.5,.455,1.5,3.1,.493,.518,0.6,0.9,.650,0.7,1.8,2.6,0.5,0.3,0.4,0.6,0.9,4.3
462,Lamar Stevens,PF,26,BOS,19,1,6.4,1.1,2.4,.467,0.2,0.4,.375,0.9,1.9,.486,.500,0.4,0.6,.727,0.6,1.0,1.6,0.4,0.3,0.3,0.5,0.7,2.8
462,Lamar Stevens,PF,26,MEM,4,0,22.8,4.8,9.3,.514,0.5,0.8,.667,4.3,8.5,.500,.541,1.3,2.3,.556,1.3,5.8,7.0,0.8,0.5,1.3,1.3,1.8,11.3
463,Isaiah Stewart,PF,22,DET,35,34,30.6,4.1,8.6,.470,1.4,3.7,.374,2.7,4.9,.544,.551,1.5,2.0,.746,1.8,5.0,6.8,1.7,0.4,0.8,1.5,2.5,11.0
464,Julian Strawther,SF,21,DEN,37,0,13.3,2.0,5.4,.379,1.0,3.4,.306,1.0,2.0,.500,.475,0.5,0.7,.720,0.1,1.3,1.4,1.1,0.5,0.2,0.5,1.3,5.6
465,Max Strus,SF,27,CLE,55,55,32.3,4.5,10.7,.417,2.4,7.0,.336,2.1,3.7,.571,.527,1.0,1.3,.775,0.9,4.0,4.9,3.8,0.9,0.5,1.5,2.6,12.3
466,Jalen Suggs,SG,22,ORL,52,52,26.7,4.4,9.8,.450,2.0,5.3,.385,2.3,4.5,.526,.554,1.5,1.9,.760,0.7,2.5,3.3,2.5,1.4,0.6,1.9,2.8,12.3
467,Cole Swider,SF,24,MIA,10,0,5.0,0.9,2.3,.391,0.5,1.7,.294,0.4,0.6,.667,.500,0.2,0.2,1.000,0.1,0.2,0.3,0.4,0.1,0.1,0.6,0.2,2.5
468,Jae'Sean Tate,SF,28,HOU,52,9,17.3,1.8,3.8,.470,0.4,1.3,.304,1.4,2.5,.558,.523,0.4,0.6,.688,1.0,2.3,3.3,1.1,0.7,0.2,0.5,2.3,4.4
469,Jayson Tatum,PF,25,BOS,54,54,35.9,9.2,19.3,.475,3.1,8.4,.364,6.1,10.9,.561,.555,5.5,6.7,.820,0.9,7.6,8.5,4.8,1.1,0.6,2.5,2.0,26.9
470,Terry Taylor,PF,24,CHI,19,0,7.1,0.8,1.5,.536,0.1,0.4,.143,0.7,1.1,.667,.554,0.1,0.1,1.000,0.7,0.7,1.4,0.4,0.2,0.1,0.4,0.7,1.7
471,Garrett Temple,SG,37,TOR,16,0,4.3,0.5,1.3,.381,0.1,0.6,.222,0.4,0.8,.500,.429,0.3,0.4,.833,0.3,0.4,0.7,0.4,0.2,0.0,0.3,0.4,1.4
472,Dalen Terry,SG,21,CHI,36,1,10.1,0.9,2.1,.403,0.3,1.2,.233,0.6,0.9,.618,.468,0.5,0.7,.708,0.4,1.3,1.7,1.3,0.3,0.2,0.5,1.3,2.5
473,Daniel Theis,C,31,TOT,40,1,16.8,2.5,4.7,.534,0.4,1.0,.410,2.1,3.8,.567,.577,0.8,1.1,.721,1.5,2.1,3.6,1.0,0.5,0.9,0.7,2.3,6.2
473,Daniel Theis,C,31,IND,1,0,8.0,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
473,Daniel Theis,C,31,LAC,39,1,17.0,2.6,4.7,.541,0.4,1.0,.421,2.2,3.8,.571,.584,0.8,1.1,.721,1.5,2.2,3.7,1.0,0.5,0.9,0.7,2.4,6.3
474,Cam Thomas,SG,22,BRK,47,32,29.8,7.6,17.3,.439,2.0,5.6,.355,5.6,11.7,.478,.496,3.9,4.6,.843,0.4,2.5,2.9,2.6,0.7,0.3,1.8,2.1,21.0
475,Amen Thompson,SF,21,HOU,37,6,19.8,3.3,6.3,.524,0.2,1.2,.163,3.1,5.1,.605,.539,1.4,2.2,.638,1.8,3.8,5.6,2.5,1.1,0.5,1.5,2.2,8.2
476,Ausar Thompson,SF,21,DET,56,31,24.2,3.7,7.5,.490,0.2,1.5,.151,3.4,6.0,.578,.506,1.1,1.8,.604,2.2,4.3,6.4,1.9,1.0,0.9,1.3,2.9,8.7
477,Klay Thompson,SF,33,GSW,52,49,30.3,6.0,14.4,.417,3.2,8.6,.372,2.8,5.8,.485,.529,1.7,1.9,.918,0.5,3.0,3.5,2.3,0.6,0.5,1.5,1.8,17.0
478,Tristan Thompson,PF,32,CLE,36,0,12.4,1.7,2.6,.649,0.0,0.0,.000,1.7,2.6,.656,.649,0.4,1.2,.310,1.6,2.3,3.9,1.1,0.2,0.3,0.6,1.4,3.8
479,JT Thor,PF,21,CHO,44,1,13.1,1.2,3.2,.367,0.4,1.4,.317,0.7,1.8,.405,.435,0.2,0.3,.538,0.9,1.6,2.5,0.4,0.2,0.4,0.3,1.0,2.9
480,Matisse Thybulle,SF,26,POR,53,19,23.0,1.8,4.8,.384,1.3,3.7,.344,0.6,1.1,.517,.516,0.3,0.4,.800,0.4,1.5,1.9,1.3,1.7,0.7,0.5,1.4,5.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
481,Xavier Tillman Sr.,C-PF,25,TOT,35,13,20.1,2.5,6.1,.411,0.3,1.5,.226,2.2,4.6,.472,.439,0.5,1.2,.419,1.6,2.9,4.5,1.6,1.2,1.0,0.8,1.7,5.9
481,Xavier Tillman Sr.,C,25,MEM,34,13,20.6,2.6,6.3,.408,0.4,1.6,.226,2.2,4.7,.469,.437,0.5,1.3,.419,1.6,3.0,4.6,1.7,1.2,1.0,0.9,1.8,6.0
481,Xavier Tillman Sr.,PF,25,BOS,1,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
482,Jacob Toppin,SF,23,NYK,7,0,4.9,0.7,1.3,.556,0.1,0.6,.250,0.6,0.7,.800,.611,0.3,0.3,1.000,0.4,0.4,0.9,0.3,0.0,0.1,0.1,0.4,1.9
483,Obi Toppin,PF,25,IND,57,28,22.4,4.2,7.4,.567,1.3,3.1,.408,2.9,4.2,.685,.654,1.0,1.4,.740,1.1,2.8,3.9,1.6,0.5,0.5,0.9,1.8,10.6
484,Juan Toscano-Anderson,SF,30,SAC,11,0,4.8,0.3,1.1,.250,0.1,0.4,.250,0.2,0.7,.250,.292,0.0,0.0,,0.4,0.9,1.3,0.4,0.1,0.1,0.2,1.0,0.6
